date,phu_name,phu_num,outbreak_group,number_ongoing_outbreaks
3/13/2021,CITY OF OTTAWA,2251,4 Workplace,1
3/13/2021,CITY OF OTTAWA,2251,2 Congregate Living,6
3/13/2021,DURHAM REGION,2230,4 Workplace,10
3/13/2021,DURHAM REGION,2230,1 Congregate Care,4
3/13/2021,DURHAM REGION,2230,2 Congregate Living,2
3/13/2021,DURHAM REGION,2230,3 Education,3
3/13/2021,EASTERN ONTARIO,2258,2 Congregate Living,2
3/13/2021,EASTERN ONTARIO,2258,1 Congregate Care,5
3/13/2021,GREY BRUCE,2233,5 Recreational,1
3/13/2021,GREY BRUCE,2233,1 Congregate Care,1
3/13/2021,HALDIMAND-NORFOLK,2234,4 Workplace,6
3/13/2021,HALDIMAND-NORFOLK,2234,3 Education,1
3/13/2021,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1 Congregate Care,1
3/13/2021,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5 Recreational,1
3/13/2021,HALTON REGION,2236,2 Congregate Living,2
3/13/2021,HALTON REGION,2236,3 Education,5
3/13/2021,HALTON REGION,2236,4 Workplace,4
3/13/2021,HALTON REGION,2236,1 Congregate Care,6
3/13/2021,HALTON REGION,2236,6 Other/Unknown,1
3/13/2021,HALTON REGION,2236,5 Recreational,2
3/13/2021,HASTINGS & PRINCE EDWARD COUNTIES,2238,5 Recreational,1
3/13/2021,HURON PERTH,5183,4 Workplace,1
3/13/2021,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2 Congregate Living,4
3/13/2021,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,3 Education,1
3/13/2021,LAMBTON COUNTY,2242,4 Workplace,1
3/13/2021,LAMBTON COUNTY,2242,3 Education,3
3/13/2021,LAMBTON COUNTY,2242,2 Congregate Living,1
3/13/2021,LAMBTON COUNTY,2242,1 Congregate Care,5
3/13/2021,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4 Workplace,3
3/13/2021,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1 Congregate Care,1
3/13/2021,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,5 Recreational,3
3/13/2021,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,3 Education,2
3/13/2021,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,6 Other/Unknown,1
3/13/2021,MIDDLESEX-LONDON,2244,4 Workplace,4
3/13/2021,MIDDLESEX-LONDON,2244,2 Congregate Living,4
3/13/2021,MIDDLESEX-LONDON,2244,1 Congregate Care,12
3/13/2021,MIDDLESEX-LONDON,2244,3 Education,3
3/13/2021,MIDDLESEX-LONDON,2244,5 Recreational,1
3/13/2021,NIAGARA REGION,2246,3 Education,4
3/13/2021,NIAGARA REGION,2246,1 Congregate Care,5
3/13/2021,NIAGARA REGION,2246,2 Congregate Living,4
3/13/2021,NIAGARA REGION,2246,4 Workplace,12
3/13/2021,NIAGARA REGION,2246,5 Recreational,1
3/13/2021,NORTH BAY PARRY SOUND DISTRICT,2247,5 Recreational,2
3/13/2021,NORTHWESTERN,2249,6 Other/Unknown,1
3/13/2021,NORTHWESTERN,2249,1 Congregate Care,2
3/13/2021,NORTHWESTERN,2249,5 Recreational,1
3/13/2021,OXFORD ELGIN-ST.THOMAS,4913,3 Education,3
3/13/2021,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,3
3/13/2021,PEEL REGION,2253,5 Recreational,2
3/13/2021,PEEL REGION,2253,6 Other/Unknown,1
3/13/2021,PEEL REGION,2253,4 Workplace,26
3/13/2021,PEEL REGION,2253,3 Education,21
3/13/2021,PEEL REGION,2253,2 Congregate Living,10
3/13/2021,PEEL REGION,2253,1 Congregate Care,15
3/13/2021,PETERBOROUGH COUNTY-CITY,2255,3 Education,1
3/13/2021,PETERBOROUGH COUNTY-CITY,2255,2 Congregate Living,1
3/13/2021,PETERBOROUGH COUNTY-CITY,2255,1 Congregate Care,1
3/13/2021,PORCUPINE,2256,1 Congregate Care,1
3/13/2021,RENFREW COUNTY AND DISTRICT,2257,4 Workplace,1
3/13/2021,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,1
3/13/2021,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,1
3/13/2021,SIMCOE MUSKOKA DISTRICT,2260,4 Workplace,5
3/13/2021,SIMCOE MUSKOKA DISTRICT,2260,3 Education,3
3/13/2021,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,2
3/13/2021,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,2
3/13/2021,SUDBURY AND DISTRICT,2261,6 Other/Unknown,1
3/13/2021,SUDBURY AND DISTRICT,2261,5 Recreational,2
3/13/2021,SUDBURY AND DISTRICT,2261,4 Workplace,1
3/13/2021,SUDBURY AND DISTRICT,2261,3 Education,6
3/13/2021,SUDBURY AND DISTRICT,2261,2 Congregate Living,1
3/13/2021,SUDBURY AND DISTRICT,2261,1 Congregate Care,1
3/13/2021,THUNDER BAY DISTRICT,2262,5 Recreational,3
3/13/2021,THUNDER BAY DISTRICT,2262,4 Workplace,2
3/13/2021,THUNDER BAY DISTRICT,2262,3 Education,2
3/13/2021,THUNDER BAY DISTRICT,2262,2 Congregate Living,3
3/13/2021,THUNDER BAY DISTRICT,2262,1 Congregate Care,2
3/13/2021,TIMISKAMING,2263,4 Workplace,1
3/13/2021,TIMISKAMING,2263,1 Congregate Care,1
3/13/2021,TORONTO,3895,6 Other/Unknown,1
3/13/2021,TORONTO,3895,5 Recreational,3
3/13/2021,TORONTO,3895,4 Workplace,27
3/13/2021,TORONTO,3895,3 Education,34
3/13/2021,TORONTO,3895,2 Congregate Living,22
3/13/2021,TORONTO,3895,1 Congregate Care,21
3/13/2021,WATERLOO REGION,2265,6 Other/Unknown,1
3/13/2021,WATERLOO REGION,2265,4 Workplace,1
3/13/2021,WATERLOO REGION,2265,3 Education,5
3/13/2021,WATERLOO REGION,2265,2 Congregate Living,5
3/13/2021,WATERLOO REGION,2265,1 Congregate Care,9
3/13/2021,WELLINGTON-DUFFERIN-GUELPH,2266,5 Recreational,2
3/13/2021,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,4
